2, 0.12525252525252528
2.5000000000000004, 0.13131313131313127
2.2518796992481205, 0.12828282828282822
1.751879699248121, 0.12121212121212122
1.4999999999999996, 0.11717171717171715
1.25187969924812, 0.11212121212121218
1, 0.10606060606060608
2.5000000000000004, 0.16666666666666663
2.2518796992481205, 0.16262626262626267
2.0000000000000004, 0.15858585858585855
1.751879699248121, 0.15353535353535352
1.5000000000000004, 0.14747474747474748
1.25187969924812, 0.14141414141414144
1, 0.1323232323232324
