  2290  2.0289194E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17040E+09   2.3881445235E+50 1.01772E-15  9.73324E-01 6.99E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2291  2.0289228E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17040E+09   2.3881304376E+50 1.17595E-15  9.73306E-01 7.01E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2292  2.0289261E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17040E+09   2.3881163511E+50 1.35887E-15  9.73289E-01 7.03E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2293  2.0289294E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17040E+09   2.3881022639E+50 1.57015E-15  9.73272E-01 7.05E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2294  2.0289328E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880881762E+50 1.81441E-15  9.73255E-01 7.07E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2295  2.0289361E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880740880E+50 2.09654E-15  9.73237E-01 7.09E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2296  2.0289394E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880599991E+50 2.42272E-15  9.73220E-01 7.11E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2297  2.0289427E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880459097E+50 2.79947E-15  9.73203E-01 7.13E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2298  2.0289461E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880318196E+50 3.23503E-15  9.73186E-01 7.15E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.16E-03
  2299  2.0289494E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880177290E+50 3.73813E-15  9.73169E-01 7.17E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2300  2.0289527E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3880036378E+50 4.31980E-15  9.73151E-01 7.19E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2301  2.0289560E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879895461E+50 4.99163E-15  9.73134E-01 7.21E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2302  2.0289594E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879754537E+50 5.76842E-15  9.73117E-01 7.23E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2303  2.0289627E+09  0.070000000   3.25422  -4.13395  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879613608E+50 6.66560E-15  9.73100E-01 7.25E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2304  2.0289660E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879472672E+50 7.70298E-15  9.73082E-01 7.27E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2305  2.0289694E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879331731E+50 8.90110E-15  9.73065E-01 7.29E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2306  2.0289727E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879190785E+50 1.02865E-14  9.73048E-01 7.31E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
