  400   0.200  2.4805
  401   0.200  2.4815
  402   0.200  2.4825
  403   0.200  2.4835
  404   0.200  2.4845
  405   0.200  2.4855
  406   0.200  2.4865
  407   0.200  2.4875
  408   0.200  2.4885
  409   0.200  2.4895
  410   0.200  2.4905
  411   0.200  2.4915
  412   0.200  2.4925
  413   0.200  2.4935
  414   0.200  2.4945
  415   0.200  2.4955
  416   0.200  2.4965
  417   0.200  2.4975
  418   0.200  2.4985
  419   0.200  2.4995
  420   0.200  2.5005
  421   0.200  2.5015
  422   0.200  2.5025
  423   0.200  2.5035
  424   0.200  2.5045
  425   0.200  2.5055
  426   0.200  2.5065
  427   0.200  2.5075
  428   0.200  2.5085
  429   0.200  2.5095
  430   0.200  2.5105
  431   0.200  2.5115
  432   0.200  2.5125
  433   0.200  2.5135
  434   0.200  2.5145
  435   0.200  2.5155
  436   0.200  2.5165
  437   0.200  2.5175
  438   0.200  2.5185
  439   0.200  2.5195
  440   0.200  2.5205
  441   0.200  2.5215
  442   0.200  2.5225
  443   0.200  2.5235
  444   0.200  2.5245
  445   0.200  2.5255
  446   0.200  2.5265
  447   0.200  2.5275
  448   0.200  2.5285
  449   0.200  2.5295
  450   0.200  2.5305
  451   0.200  2.5315
  452   0.200  2.5325
  453   0.200  2.5335
  454   0.200  2.5345
  455   0.200  2.5355
  456   0.200  2.5365
  457   0.200  2.5375
  458   0.200  2.5385
  459   0.200  2.5395
  460   0.200  2.5405
  461   0.200  2.5415
  462   0.200  2.5425
  463   0.200  2.5435
  464   0.200  2.5445
  465   0.200  2.5455
  466   0.200  2.5465
  467   0.200  2.5475
  468   0.200  2.5485
  469   0.200  2.5495
  470   0.200  2.5505
  471   0.200  2.5515
  472   0.200  2.5525
  473   0.200  2.5535
  474   0.200  2.5545
  475   0.200  2.5555
  476   0.200  2.5565
  477   0.200  2.5575
  478   0.200  2.5585
  479   0.200  2.5595
  480   0.200  2.5605
  481   0.200  2.5615
  482   0.200  2.5625
  483   0.200  2.5635
  484   0.200  2.5645
  485   0.200  2.5655
  486   0.200  2.5665
  487   0.200  2.5675
  488   0.200  2.5685
  489   0.200  2.5695
  490   0.200  2.5705
  491   0.200  2.5715
  492   0.200  2.5725
  493   0.200  2.5735
  494   0.200  2.5745
  495   0.200  2.5755
  496   0.200  2.5765
  497   0.200  2.5775
  498   0.200  2.5785
  499   0.200  2.5795
  500   0.200  2.5805
  501   0.200  2.5815
  502   0.200  2.5825
  503   0.200  2.5835
  504   0.200  2.5845
  505   0.200  2.5855
  506   0.200  2.5865
  507   0.200  2.5875
  508   0.200  2.5885
  509   0.200  2.5895
  510   0.200  2.5905
  511   0.200  2.5915
  512   0.200  2.5925
  513   0.200  2.5935
  514   0.200  2.5945
  515   0.200  2.5955
  516   0.200  2.5965
